Transaction_ID,User_ID,Date,Latitude,Longitude,Amount,Payment_Method,Fraud,Location
3d5a81e0-e9e6-4fd9-a867-570dbd2ab551,639c4e3d-4f58-4b0b-8ae4-da07cfe4eba9,2025-02-24 19:56:30,40.93353982283746,-73.94959101189602,1264.6,Credit Card,0,USA
19459fe7-f7f2-4969-8a96-16b069a39f31,9114be45-46b7-4733-b2ee-57fc3cb57cf3,2025-02-07 04:22:15,-23.542227039819824,-46.17221280930737,1691.31,Bank Transfer,0,Brazil
e1ad503f-7ca9-4c93-a089-f3406a592564,3237e3e8-17c5-4fa6-bbc4-c6d0ab24dcf5,2025-03-22 23:12:36,41.20702424937435,-74.188403607689,2663.03,Credit Card,0,USA
07dedae0-441c-438a-b2c6-c578dc17d472,c38e556d-6ca4-48ff-8304-f7977f2d6998,2025-03-24 20:20:26,-23.440266547090648,-46.70333694484933,3800.86,Debit,0,Brazil
fae74873-d726-4e0f-9566-e1d6957016c0,c0597027-6ced-443a-a3d4-3b77639a7fbc,2025-01-28 02:08:07,-23.403547434635513,-46.946284713632544,4060.03,Credit Card,0,Brazil
16fecae5-bb60-49bc-b220-54d47777cd38,de7c687e-3cd6-4ef1-9396-4da1251aaaea,2025-01-09 23:20:27,40.88352671673654,-73.50643452692665,2455.98,Credit Card,0,USA
6f36961d-acad-4521-9aca-89943b8a399e,404dde6e-2d3f-4d88-9910-e3c1cb211d66,2025-04-01 02:15:51,23.488700909114083,-82.73673491058176,9030.92,Debit,1,Cuba
76bbb3e7-2a9b-4f8d-9286-cfe5c5c6d083,55d0cdd6-d25f-4d12-9a8d-253e64349b4b,2025-02-08 09:31:26,40.31792850821669,-73.83941910448917,1944.65,Bank Transfer,0,USA
d3915f34-8f28-4fcf-a562-9ca857999c92,ea3f574a-8d7d-4ae5-8027-78bd82d38cac,2025-02-17 12:11:43,-34.42795508600874,-58.32529182568459,4362.84,Debit,0,Argentina
972ff627-ba77-46b0-82a0-0877c2a4ff9e,a615b636-a74d-40b8-9b69-4f8ebb4d5f75,2025-01-25 12:11:23,-33.65613451564984,-70.87572020449369,500.17,Credit Card,0,Chile
332781a6-5f0e-4608-9399-e333ed496353,1bbd561c-c52d-442a-a23d-211bd6d648e1,2025-02-26 18:59:36,-34.31691511468576,-58.4493005127738,1303.31,Bank Transfer,0,Argentina
1b88a317-3dc9-4d76-9cf4-df8109a8151d,f2912974-d8c4-49d2-ae50-ff8f5bef6e1f,2025-01-17 18:11:39,19.28297085135154,-98.97337762660639,2898.69,Bank Transfer,0,Mexico
b8933cbd-187e-460e-8934-1bc2415fadab,42483e87-ef73-42ba-80b2-07eef9a7bd2b,2025-01-16 05:52:37,-33.34464224435471,-71.01663000940506,4643.04,Credit Card,0,Chile
a7aa13fb-6af8-4776-89a6-c67f78ebc176,4db82fbc-ba94-4440-898a-c1c393e46b85,2025-03-10 14:00:52,19.39581997280482,-98.77361002689749,2202.42,Bank Transfer,0,Mexico
a8474a38-7e7c-43e3-9155-0a6d25c7e224,1e6c815d-f50f-4e0e-9b5f-323eb8bc37cb,2025-02-02 03:28:00,-34.58768787418985,-58.68628680866593,90.97,Credit Card,0,Argentina
9f049cb6-398a-45b7-bf72-8e10b93ab27c,65271ba4-4b64-48fa-8411-e02a628802ea,2025-01-22 19:01:42,-34.152817249176735,-58.5423146902449,2214.1,Credit Card,0,Argentina
041108b6-46a9-43d6-8f6e-f4f2dd84c51a,1604d025-3aa7-4d75-824b-c77adb634fd4,2025-01-16 04:32:52,-23.86481480411113,-46.47792641072112,1426.83,Bank Transfer,0,Brazil
8a573de1-db85-45d4-8f66-da85f5889b7a,47c78059-1bf5-45b9-a431-d7c2969e432d,2025-03-23 12:19:29,-12.324308302814087,-76.71724630028424,647.98,Credit Card,0,Peru
73628ec8-2091-4559-b969-dc780c744f33,7fad08eb-3f4e-4605-a1cb-2050df1c6b9a,2025-03-09 21:15:03,40.58730533056576,-74.34412237551909,339.68,Cryptocurrency,0,USA
15c8f89b-7d11-4079-a5fa-2dbf30d783cd,3ef913ef-4a92-4618-aed7-4fe1309b6aed,2025-01-22 12:20:44,-33.733310319387705,-70.332120098858,169.2,Credit Card,0,Chile
77d9b37b-1989-4923-a9b9-06b89040928a,49ed71fc-0b00-49cf-b647-40a70cd9c8b6,2025-03-05 16:06:57,22.88839322756594,-82.4874002628575,2783.76,Credit Card,0,Cuba
c18f6560-718e-473c-962b-d44481550c70,14e69de9-3db9-4567-8dd9-34d1f1ef3197,2025-02-24 12:51:02,4.56257164234417,-74.15185471130563,1583.3,Debit,0,Colombia
581d219e-a8d0-4305-b815-33d52fb527a7,ffa5b220-bb0c-4a74-8992-00c5d65fc5b6,2025-04-04 08:34:11,4.439918200915925,-73.75818303925202,1134.52,Debit,0,Colombia
8767532d-b55a-42f3-b8ed-3f491b6ffe30,60f75c3a-59a0-4cb0-a25b-08ab28b07c47,2025-04-13 20:19:43,41.18224955227218,-73.86989871197751,7537.26,Credit Card,1,USA
7524ca48-fd09-41b1-bbe5-82901ac8b042,17127c44-80d8-4b5e-a7d9-25510b7a56c8,2025-03-26 22:42:56,-33.700312637553516,-70.73168044650428,4666.59,Credit Card,0,Chile
e72757d4-b408-45e7-9f99-0f973fa835c4,3237e3e8-17c5-4fa6-bbc4-c6d0ab24dcf5,2025-01-10 18:01:39,-34.900850374978674,-58.23654099964256,4609.1,Debit,0,Argentina
c50f09b0-78f9-4980-a41f-a327253c89bc,81c02d11-870d-4339-8fd4-5e5cd67d1905,2025-01-21 06:00:13,-34.78334410325597,-58.73644271009854,27453.58,Debit,1,Argentina
750662a6-de3f-410d-aa53-a5995674fd05,7dfe6c1b-e0ee-4076-89d7-8eb4cc4daada,2025-04-13 07:29:15,19.37234248457701,-99.26623717216064,493.79,Credit Card,0,Mexico
db5c0a8d-b9f6-40cd-a26c-45b9cbf0b6b4,ffa5b220-bb0c-4a74-8992-00c5d65fc5b6,2025-02-23 05:41:41,19.194786677687954,-99.5294211804481,1870.76,Debit,0,Mexico
23836034-1045-41da-86b4-87d79ed61dff,1a4efa55-de68-4c49-b59c-d30f565a0e1d,2025-04-12 21:48:31,-33.316506175017096,-70.90198183298607,2333.21,Credit Card,0,Chile
b2f783eb-6067-4fdf-a30c-c00b46ef4604,cab55cd5-7410-47e7-a3be-4cf2ec042983,2025-03-28 10:56:32,4.716225280339914,-74.20662790411716,1757.44,Debit,0,Colombia
322c3a45-4d48-4c8d-9274-c18270fed7b5,c3a49759-77e5-4452-b666-9de171ac5fd8,2025-01-27 04:17:50,-11.754271678993996,-77.2057567967735,1581.72,Debit,0,Peru
5841a483-57b2-4eee-aad5-95b85f24211b,00cc0502-70ba-46b8-a25b-73561d7230b9,2025-04-07 12:34:00,19.409713455841864,-99.01499221785717,3336.26,Credit Card,0,Mexico
24794de1-340b-4dbd-8fed-8cc0d5f8a44b,1bbd561c-c52d-442a-a23d-211bd6d648e1,2025-03-10 13:07:18,19.72332741285624,-99.60942466111106,242.28,Debit,0,Mexico
f8ef1c11-7ff6-4f07-9497-d70fc7307a55,a9f2d68a-2260-4614-a8b3-a1018a74d809,2025-04-14 22:23:38,40.69884142866743,-74.07667186072862,4879.38,Debit,0,USA
25faea85-2ab2-4539-beee-7f09309a4ec9,f75fe6da-9a5a-4fb1-b069-c1468c22d194,2025-04-15 22:42:00,19.60553047307182,-99.54205673600353,2210.16,Bank Transfer,0,Mexico
41654b1f-3ff8-49e4-a6ab-4ae8b3febb46,2cca929d-67c5-459c-af2c-43d2d6073a7a,2025-02-09 09:36:55,23.35692346665447,-82.46992698833935,4598.2,Bank Transfer,0,Cuba
f7896038-8712-4b97-983e-13e5f92294ff,d504800f-40e2-4f0c-ba95-ea84ee5d943e,2025-02-06 21:35:34,-23.65296153355832,-46.150016088468085,674.82,Credit Card,0,Brazil
d355ba44-50f2-4de2-8302-9de5d8c6aa29,d45037d6-82a0-4f1d-a87e-e11a10596dcf,2025-04-09 23:22:41,23.04770064454103,-82.54762136463816,3118.31,Debit,0,Cuba
8b5f0f1a-d35a-45cf-9374-72bd6502354a,f62423f8-e9fa-4c48-884d-e72f241295a9,2025-03-29 07:47:43,4.613183730624462,-73.83596555600258,2819.87,Bank Transfer,0,Colombia
580b8999-47ad-48aa-aa89-e63015621003,36159d02-771d-4147-aa51-1dc8e0f7676e,2025-04-02 15:16:19,19.030971979079546,-99.21896679785108,3191.61,Bank Transfer,0,Mexico
be73de7c-6646-4cfc-9f04-4d9f252ec21c,dc61debf-7029-49ae-a178-9cb04babf936,2025-03-25 01:39:32,-23.87162234282019,-46.36521407612394,4194.28,Bank Transfer,0,Brazil
88069ca5-b5e6-474f-8e54-7682a2ec1cbc,f4fe798e-1138-4e6a-b1b7-82bccc39cc5a,2025-01-23 00:23:13,-23.92521453368162,-46.892766229525996,1144.35,Debit,0,Brazil
af22e0a0-bedf-4cef-9230-256133090a1a,1835b7f6-8ab0-4eea-833d-8d937b8da318,2025-03-19 09:41:24,40.75175930675969,-73.56011825408687,1431.42,Credit Card,0,USA
469e36a0-9ba9-47ae-a897-ef436ba93bc1,a615b636-a74d-40b8-9b69-4f8ebb4d5f75,2025-02-22 07:46:32,-23.643139194118753,-46.693384125510754,437.89,Debit,0,Brazil
04266425-0514-4b7e-b203-295d28a8b821,e97a3185-b045-4720-a8df-e221ae612e56,2025-03-31 23:15:51,23.35216419591617,-82.61919915059342,1202.34,Credit Card,0,Cuba
dd445e42-2a98-4195-a7c8-2c9844533295,4055c03a-1b62-4d70-b978-b84e3a7921b9,2025-01-05 18:52:41,41.11741662195767,-74.12996711516337,1644.99,Bank Transfer,0,USA
9b684d1e-aab3-49f5-b26d-7895332bf3c9,00ddb61e-dd8b-4133-9e92-0bfa2350b8d2,2025-03-14 00:47:55,-23.25732612710378,-46.521693788425566,4945.61,Cryptocurrency,0,Brazil
9ea28469-6e66-4777-bb75-ad61864e9413,8a5da2dd-2b67-48b9-8fe3-1f42e944ad87,2025-03-21 12:05:02,-33.76784794183983,-70.62973036263334,1843.2,Credit Card,0,Chile
f53ca235-58a7-4b94-b89c-22a5d7c9fd41,c35a6b0a-433a-4dba-8038-db3e3fdfe6b9,2025-01-31 02:00:43,-33.76392773662328,-70.49818876480302,210.26,Debit,0,Chile
e5274b9d-2328-4f96-b9ec-709d9e1a1203,87051cd5-a11b-4e23-bb3c-918e1723ca16,2025-02-19 04:01:41,-12.516980150060748,-77.443538380598,117.75,Credit Card,0,Peru
02962eb9-fd5e-4439-9c85-17c4612adc7a,5e615049-fa9a-4ac9-979a-cf02c2d8f020,2025-02-11 14:49:02,19.506459265502624,-98.76904367752077,453.77,Credit Card,0,Mexico
6de0b8f2-60cd-4701-be7c-870d3fb810aa,078ac419-3e39-4f49-9455-adb6ac21fb34,2025-01-12 04:25:10,19.54051104783033,-99.20821319449523,21764.13,Credit Card,1,Mexico
ff7b14e3-6a85-412b-aace-365cc52c6d87,00ddb61e-dd8b-4133-9e92-0bfa2350b8d2,2025-03-09 06:43:14,-34.946876185393045,-58.01518884606355,1413.11,Debit,0,Argentina
4b87814a-a9c4-42e9-b714-34522740e0ff,e884610d-126e-40e2-aea8-68b484cee829,2025-01-10 19:31:30,40.798726801216,-74.07890211094995,3013.37,Credit Card,0,USA
5c808b61-e452-437f-b1b4-19c0ad7bc309,b08dfa1b-47e1-4116-9f36-5444debe44a9,2025-03-17 12:51:37,23.57333981487878,-82.3544996205252,455.14,Debit,0,Cuba
ddc4dd1b-1612-462e-b034-f45999b67254,b1b4b41a-a847-4936-a39e-160891bb7834,2025-02-14 16:14:36,-33.228575554705216,-70.49125068570419,1049.21,Credit Card,0,Chile
66e67e2d-dfc1-472a-923b-d0d407d8807a,c8ea071e-ea75-4e7b-8edf-a28512df7443,2025-02-24 16:35:04,23.151214603766682,-82.85846488030836,781.19,Debit,0,Cuba
0838d0e4-903f-48d3-a865-e94636c72a44,e4668541-988c-486f-b2d4-7efc258524dd,2025-03-06 14:29:28,-11.958150171596898,-77.14078381582867,3736.94,Credit Card,0,Peru
7b10931f-7a32-41e2-a5d4-83cf7bf4170d,23eb9128-d0a2-47d6-831c-89ed20f323c6,2025-02-26 13:04:16,22.94637696666052,-82.60843225303947,4125.31,Credit Card,0,Cuba
143d68c5-4333-44c6-ab21-3d00bf1e15c4,e22ddec1-b30a-42d8-a6df-f2c8d5b09c86,2025-04-15 16:38:27,-34.936145894463806,-58.507274341509245,4564.66,Debit,0,Argentina
fa767ac8-d5bc-46f9-9ad4-93659d48c32c,4d36ff3f-90c9-4dd8-874e-a375927f8875,2025-03-08 23:02:55,40.94799063434766,-74.39382335917676,4346.41,Debit,0,USA
f17dea2f-b942-40c2-9f99-af10e42f1f71,b8575879-6231-4c8d-a7ec-d2b193f93dec,2025-01-28 16:02:26,4.889021301057859,-73.887930276491,4014.12,Cryptocurrency,0,Colombia
cb7de0a7-8a37-4dbb-99a3-76a45d525370,236a360e-c198-466a-9d1a-37d201aa9a45,2025-01-25 22:29:48,4.2783389431574665,-74.42988417429342,1062.62,Bank Transfer,0,Colombia
39aa0cb4-1c86-4ec1-b291-d5660b3eaeea,ca9dce6c-4f16-4d75-b0bc-28b5693aa376,2025-01-19 15:10:13,-34.7999354881745,-58.54871440174571,853.14,Cryptocurrency,0,Argentina
9b576882-ecff-49c5-bd7f-78b021a0d3ce,4639ccb7-3b8d-46dc-83cb-1866aa359732,2025-01-03 09:05:32,22.832093995549396,-82.81502985068039,998.35,Credit Card,0,Cuba
cae9c1ed-3d75-452a-8625-f414d7d98aa1,06093021-fdd2-482c-8fca-cbbd0ac89b7a,2025-02-19 22:28:58,-33.46461662465808,-70.24404799708485,2183.1,Debit,0,Chile
79cd33db-7646-4303-b60c-4b78dfd23b38,f88e47cd-365b-4271-a1f5-ec8a62e34b4b,2025-01-21 06:35:31,-23.26189048181696,-47.01734268976949,19895.71,Debit,1,Brazil
35d743e9-3c17-4f74-b9f1-64ee75f2f754,54020920-cfb0-4589-9305-069f221feca3,2025-02-23 03:08:17,19.153167456969324,-99.60595737958477,1554.66,Debit,0,Mexico
c1dbaeb7-57a0-45b6-a9aa-1746427a3b6b,7b70cb93-fe8c-443e-bdac-70f1478cc866,2025-04-18 16:22:32,19.857812043052995,-98.76663577002124,4273.14,Cryptocurrency,0,Mexico
8136ecbb-49d2-4b42-a85a-9cb7c35867bb,2da6ea43-991b-40f9-847f-60811ed44f18,2025-03-09 14:34:00,-33.07700236321878,-70.98380602338837,2272.6,Debit,0,Chile
8f128b37-c113-411a-8e8a-47f2e2a7ea79,79dceb1b-f79e-40a0-83f2-23aa3a945809,2025-02-02 07:06:05,22.824570254555116,-82.51770494153871,29157.14,Bank Transfer,1,Cuba
d4a43ca2-c828-46c5-97b9-e31464d5949a,9782ac4f-f964-4d4f-a2b7-068216a49c88,2025-01-15 06:47:22,-34.2858914839723,-58.050698770537984,1816.1,Debit,0,Argentina
904fe9d2-b343-4866-995c-d04d8f59cad0,06df7996-f5c7-469b-8068-14df9fe8aa49,2025-01-06 01:59:19,4.811321391993534,-73.63027131793713,1218.08,Debit,0,Colombia
1aef03ea-51da-4c56-9705-169e27479692,e4db9490-efae-431b-bb2c-603f85dd18ae,2025-01-16 22:19:13,-23.694292835364095,-46.87316824722063,2556.7,Debit,0,Brazil
960b698c-0d95-4c4c-a22d-4097cd3eb00c,9d35bd99-36eb-49f4-a628-d80c2d73309b,2025-03-07 14:08:16,-12.037133775377827,-77.229780365249,441.44,Debit,0,Peru
2cbd6805-9555-4248-b2e6-2f9966fdaed6,af4ab499-db01-4607-8dde-90bed7e10074,2025-04-18 22:00:51,23.171517831003467,-82.54974956393974,2919.55,Credit Card,0,Cuba
5741a11e-baf5-4ea1-a46d-703643c83bbf,e4fc98bd-a948-4f19-8943-b5397caca166,2025-01-08 23:26:27,-23.55746412339472,-47.07063249012127,3295.02,Bank Transfer,0,Brazil
fe3b6c96-1034-4f73-996f-c964396cc1eb,1c7dc856-e778-4596-86b5-318c4ddab139,2025-02-25 07:56:44,23.326697570039688,-82.44535348315362,3035.4,Debit,0,Cuba
ec60a869-282f-43d6-a7c3-3dc3e15a6ae4,bfef8bb5-c4bf-4dca-af25-a42da7fa142e,2025-04-16 12:03:30,4.469605566096145,-74.04631943025251,2181.33,Debit,0,Colombia
a8ef9727-6b66-4c6c-8cb1-3a16d22d67fc,dc66fc76-3efc-4f3a-9ba0-f130a024f806,2025-03-10 22:00:00,-23.089538345033578,-46.57179765705648,1030.4,Bank Transfer,0,Brazil
58ff73b9-d83b-467f-be6a-b7a4a5b45aef,f58f184f-5d59-4a36-b35d-0b1b72f46912,2025-01-21 18:53:14,-11.873562397444775,-77.32144481827399,4616.68,Debit,0,Peru
7a3ddce6-5eae-42d9-bcf3-1e478caf5ae6,88700b0e-02ae-489e-aef4-7128dc927719,2025-04-03 05:18:55,19.078519418131624,-99.06535081898015,4767.19,Credit Card,0,Mexico
b6178288-6587-484c-9ce6-1edc51d4e28c,f5c0e227-db7e-4bec-8ec4-7598e674a4ed,2025-01-17 06:43:36,4.610749055421797,-74.18447273084718,3971.39,Bank Transfer,0,Colombia
a47f477a-7d26-48a8-afb5-7032bcf9af41,70bb363a-51c0-41d9-ad93-71639d99433c,2025-01-12 18:32:43,-34.15013492445596,-57.94542932406797,2020.63,Bank Transfer,0,Argentina
2f788443-db7a-43a4-ac59-dd476024c7bc,207d993c-af8e-49bd-8b47-a7abcf0460ca,2025-02-22 10:12:43,23.240956249763617,-82.34948602179266,571.17,Credit Card,0,Cuba
c18d7645-3a5f-4e63-b084-0aee018f4605,1138a17a-2792-4886-aaf3-12737d7da675,2025-01-11 13:34:40,23.224711893550488,-82.28727370217317,2761.8,Credit Card,0,Cuba
b7740adf-89df-45e2-8936-9844678f7a9e,00ddb61e-dd8b-4133-9e92-0bfa2350b8d2,2025-03-24 05:16:16,19.682573010525807,-98.80036798668424,3062.58,Debit,0,Mexico
05090c0a-e59f-47fb-82c8-261733988765,65eeec34-2a7c-40c6-8346-2d3bb855b3ee,2025-02-06 22:42:36,-12.385689551972012,-77.39787251209626,643.41,Credit Card,0,Peru
0d646818-dc18-411a-adcc-60113550a849,55d0cdd6-d25f-4d12-9a8d-253e64349b4b,2025-03-14 01:40:43,-33.80029684099694,-71.07098744231132,1595.66,Debit,0,Chile
31846178-67dd-461c-8559-e1208e685751,742e8b81-6c37-4c13-93aa-ce5c8be384c6,2025-04-10 15:51:10,-33.485485803107835,-70.88487740305352,3691.7,Debit,0,Chile
2554c2af-1ab0-4565-b535-b4404b4ee4be,10215805-697e-48bc-821c-e5c64dd544ec,2025-02-19 12:34:15,-33.844795085992736,-71.15942342618978,2504.75,Bank Transfer,0,Chile
59e538a3-77a5-445b-b04d-b76efe27d9fa,9d7817fc-ec2d-47f9-8886-a907cbe5aca8,2025-02-25 06:08:37,-11.634182677354817,-76.89485009162244,3706.39,Debit,0,Peru
fdff282f-dc1f-44ab-8743-3cae339191ea,4042029f-0da1-456e-9a1b-6d836a75f2fa,2025-01-10 13:24:38,-33.79268155229012,-70.6145861809913,4145.58,Credit Card,0,Chile
4d167c57-7826-420a-ae88-8e1fbfb95730,8a5da2dd-2b67-48b9-8fe3-1f42e944ad87,2025-03-23 05:00:50,40.76474789361333,-74.27117846159189,1907.24,Credit Card,0,USA
8b84d82b-6c7d-47ba-aef9-c8d0da313d19,e8f69417-3823-4a19-990d-0f0941a83e95,2025-04-12 00:09:19,-23.553916295041724,-47.05470240698584,4565.8,Debit,0,Brazil
f5811a2b-7352-42fc-aa4d-976db6a6ec8f,22312b44-cdcf-42a2-85ba-25bc68c41374,2025-03-16 23:38:26,-33.057120518265805,-70.43174502893514,3613.02,Cryptocurrency,0,Chile
7472bbfe-73fa-4c70-83bb-907219de6dea,f75fe6da-9a5a-4fb1-b069-c1468c22d194,2025-03-12 11:30:59,4.466978196954681,-74.18722901767812,4830.2,Credit Card,0,Colombia
42ab5384-4303-48a7-876d-2f2dc0a304dc,998793a8-1457-492a-9648-cf8b81ceda77,2025-03-06 17:51:11,40.43143706129944,-73.70720404690566,2107.1,Debit,0,USA
fab6c80a-091c-4eca-8cdf-2b619d24b8d1,1a28ddbd-1ac5-4914-b419-da40c705fc47,2025-04-10 00:37:30,-12.19141529089536,-76.77490173613137,4470.77,Debit,0,Peru
caffb094-bcd2-4219-97f1-0531b3f17045,d1fa149c-f44b-488d-8254-0e124fffcb96,2025-03-27 21:31:22,-33.18074996669802,-70.73481947553124,712.17,Credit Card,0,Chile
d78075df-e8ff-4736-af04-f9350615b00d,5fc60124-10b0-430b-beb0-3eb44298dc06,2025-01-03 01:21:02,19.130428578231708,-98.7809642043341,2785.53,Debit,0,Mexico
c9c44e4a-bea5-467e-bf3b-bd81636d38f7,2cca929d-67c5-459c-af2c-43d2d6073a7a,2025-02-10 19:13:41,40.57338930355342,-74.45487757084835,471.5,Debit,0,USA
07223bb1-53a7-4d7f-96c3-5fda632de56d,43c916f2-4087-4918-ac57-405997c00e13,2025-02-26 18:29:01,40.328556866698605,-73.57261286471888,1108.98,Debit,0,USA
41f9ebca-ccdd-44b6-b288-730855856892,fe2cb4f7-161a-48d6-9e09-ea7ef475cc70,2025-03-24 07:19:53,-12.112202161278699,-76.91953315684873,618.81,Debit,0,Peru
b807eda8-afa3-4c06-951a-10d8ff769c38,589bebc2-61b0-4812-9e41-72c02617e7ae,2025-04-18 23:38:39,-34.362822287458336,-58.406255192964686,261.12,Debit,0,Argentina
95482ade-c1b8-4de3-b91e-7934adc9a02c,b0ac92f2-f11b-4055-8164-248b759dabab,2025-01-16 21:06:47,19.59987343177661,-98.78561983340953,3912.52,Bank Transfer,0,Mexico
3ada535b-e650-4182-89b4-e879c5ae35d3,6557b964-1134-4727-ae03-6073b690de1f,2025-03-31 08:14:17,-33.354442794471204,-71.06073799623573,1144.66,Bank Transfer,0,Chile
c98d32ba-ae13-4f29-8e88-f7b3ab0c6117,998793a8-1457-492a-9648-cf8b81ceda77,2025-01-15 07:58:50,40.536138671769706,-74.37062611924642,648.04,Bank Transfer,0,USA
76ba9488-6447-4b71-bb8d-09e4494b28e8,5483a5e6-6866-4d9f-a7c1-511a01678e33,2025-04-15 20:54:47,19.056879127919636,-99.26117614212222,373.37,Credit Card,0,Mexico
86d9b9dd-b6c0-4278-abe3-71a734cdae9d,26ab4596-ceab-42d2-8032-e2665f5289b9,2025-03-18 08:37:36,4.824260922134899,-74.46117783248921,17.17,Bank Transfer,0,Colombia
6c372d5b-7b52-44e2-9309-67dd4d4bb04f,8430811a-b97c-417a-90a4-508990323247,2025-02-21 08:22:17,-33.045348262344405,-70.52698909585604,2527.69,Credit Card,0,Chile
0dbd4397-c964-487a-ba49-fd57da7579a1,c9975e0c-e5ee-4190-8c06-95a2f0b604b9,2025-01-19 16:44:33,-23.47515869716258,-46.815898940573014,474.06,Debit,0,Brazil
dc274b75-b087-48e4-af1c-97c3bd2b90ad,ea693d57-a8d8-4de1-affa-2bbabc26f3a6,2025-01-11 19:19:48,-12.088547306195792,-77.48680476837978,17600.9,Debit,1,Peru
10336935-ad1d-4ae4-8003-629eb0046076,de7c687e-3cd6-4ef1-9396-4da1251aaaea,2025-04-16 06:48:27,-12.048547948449636,-77.1801631171086,1024.42,Credit Card,0,Peru
05e3c118-c466-49ae-adcb-43f68b4f53f6,be3895bb-10d4-4a93-b70f-9ae3bf4d8d50,2025-03-21 23:54:58,-11.593589182013279,-76.86643342534221,4353.81,Cryptocurrency,0,Peru
1edf07b8-0447-4efa-ae41-91ede480117b,3d54470b-3099-4c7b-aad6-4e39c045b439,2025-01-29 17:18:52,40.9658407367203,-73.92744148174971,2256.87,Debit,0,USA
0cb7ff9f-7d5d-467d-9ac1-b342e92ddf90,3220180a-f68d-4e11-add7-bd4a3cd2c3e6,2025-04-11 06:15:10,40.57383986422392,-73.7091040191291,1306.13,Credit Card,0,USA
f1b33af8-6c85-41aa-a430-92d313272f72,5e615049-fa9a-4ac9-979a-cf02c2d8f020,2025-02-05 08:46:09,-12.313935702938615,-77.41884694451205,2352.27,Credit Card,0,Peru
48895e12-ab45-470b-8979-0d3ebbb3bcc2,96dc4aee-07f3-4b63-b3f6-982e7d6aa2f3,2025-02-01 12:41:54,-34.20090211753641,-58.59718187128989,1504.42,Bank Transfer,0,Argentina
d8314df9-b60f-404c-aa9f-2aa2ac7575e7,436725ca-92cf-4679-a7eb-fa3c64d9ec88,2025-03-25 12:25:20,40.86003908720186,-74.25227088792116,2518.97,Credit Card,0,USA
aafaf79e-0d3d-477d-9a19-23764ba885a6,b670b8b8-b0d1-4bf4-be87-e72359f5f7f7,2025-01-21 01:42:35,-34.19794942395475,-57.975984495963985,3554.1,Credit Card,0,Argentina
9a0cd8d0-ec61-4468-be33-70fe01515def,e1bf043f-3950-449e-850f-b794a7b920bd,2025-03-04 00:58:27,22.67292473228597,-82.84268947707507,980.9,Debit,0,Cuba
011f4e08-36f1-4383-b97c-687f27d8deed,82b2c8d6-5a61-427b-a521-1eddf2193885,2025-01-02 03:58:31,-34.212505453425926,-58.35046791445739,4922.46,Credit Card,0,Argentina
26e64553-4cc0-494a-8927-02071cf132d9,098dbb6e-afeb-4e73-8468-b34059be34b7,2025-01-12 16:17:25,-33.80936426907703,-70.50841201563831,861.2,Bank Transfer,0,Chile
136b4278-f8cd-409e-a4fe-a67cb3a8b881,5483a5e6-6866-4d9f-a7c1-511a01678e33,2025-03-02 07:55:14,4.522900520297271,-74.37116216812623,3959.54,Bank Transfer,0,Colombia
9f9a5592-bfd7-41d8-9153-cc73c81d6edd,3c2587d7-f13a-44ad-9fc0-250a807e2acd,2025-03-18 13:23:37,-34.18749800403037,-58.737390546001215,2353.89,Credit Card,0,Argentina
c7cbf6d2-9a77-458f-a900-b5cf5b0721d7,e0d372e0-41c8-4d64-af1a-e310f7f4c2ff,2025-03-22 19:17:01,-34.58245631621972,-58.43753396141615,1280.99,Credit Card,0,Argentina
b230b8c0-73e8-4e9b-97f5-dcaad2327d61,678dea7b-cb09-4eec-b99e-2f63744bf57a,2025-01-24 14:34:48,22.989278035845384,-82.30170659782019,356.57,Debit,0,Cuba
9c42df81-a0a5-4d1b-aeda-733afcc3a128,3ef913ef-4a92-4618-aed7-4fe1309b6aed,2025-03-12 16:20:46,23.289186714417824,-82.59635453671025,3239.21,Debit,0,Cuba
beb51588-9c8c-4612-8af9-4b7c29b270b0,b3a35dfe-e412-498c-8876-4152e35f8a18,2025-01-31 07:06:35,40.749268685547115,-73.56986950843465,671.96,Credit Card,0,USA
7b0a1956-ed9a-4389-9043-7df2a27917a0,1c616132-17b6-4a65-811f-1c26f04bab2b,2025-03-10 19:03:16,-33.222396028356854,-71.01956013414762,3437.31,Debit,0,Chile
b4415875-f014-46b4-a8af-2ef641f122cc,0ce04b32-5087-4fff-accf-05295f887aac,2025-03-08 14:52:35,-23.36009174499921,-46.171034025187055,741.43,Debit,0,Brazil
b9775ce6-786b-4e6d-8a7f-8738bf74b242,e4db9490-efae-431b-bb2c-603f85dd18ae,2025-02-17 16:48:00,-23.893008302174486,-46.73152151927663,4826.03,Debit,0,Brazil
149d10bf-79aa-486c-b2be-d7bc1375ea45,639c4e3d-4f58-4b0b-8ae4-da07cfe4eba9,2025-02-23 18:34:10,-11.899402177916413,-76.70345802872846,331.23,Debit,0,Peru
510f2ddd-7c4b-4691-adf1-dd0ab2094c65,b3a35dfe-e412-498c-8876-4152e35f8a18,2025-04-12 07:16:03,-33.69044267078012,-70.37136161982586,4562.03,Debit,0,Chile
5167a22c-6cd0-4cf9-93c1-df11ede17493,f4fe798e-1138-4e6a-b1b7-82bccc39cc5a,2025-02-03 01:37:23,-33.331132681181025,-70.40649394428952,8956.3,Cryptocurrency,1,Chile
